    174289,   0.07351339,   0.08332050,  -1.07115579
    174291,   0.07351339,   0.07716000,  -1.06499505
    174295,   0.07351339,   0.07716000,  -1.06499505
    174297,   0.06748271,   0.08332050,  -1.06499505
    174299,   0.07351339,   0.08332050,  -1.06499505
    174301,   0.07351339,   0.08332050,  -1.06499505
    174303,   0.07351339,   0.08332050,  -1.06499505
    174306,   0.06748271,   0.08332050,  -1.06499505
    174308,   0.07351339,   0.08332050,  -1.06499505
    174310,   0.07351339,   0.07716000,  -1.05883443
    174312,   0.07954407,   0.07716000,  -1.05883443
    174314,   0.07351339,   0.07716000,  -1.06499505
    174317,   0.07351339,   0.07716000,  -1.05883443
    174319,   0.06748271,   0.07716000,  -1.05883443
    174321,   0.06748271,   0.07716000,  -1.07115579
    174323,   0.07351339,   0.07716000,  -1.06499505
    174325,   0.07954407,   0.07716000,  -1.05883443
    174328,   0.07351339,   0.07716000,  -1.05883443
    174330,   0.07351339,   0.07716000,  -1.07115579
    174332,   0.07351339,   0.07716000,  -1.05883443
    174334,   0.07351339,   0.07716000,  -1.05883443
    174337,   0.07351339,   0.08332050,  -1.05883443
    174340,   0.07351339,   0.08332050,  -1.06499505
    174342,   0.07351339,   0.08332050,  -1.06499505
    174344,   0.07351339,   0.08332050,  -1.06499505
    174346,   0.07351339,   0.08332050,  -1.05883443
    174348,   0.06748271,   0.08332050,  -1.07115579
    174351,   0.07351339,   0.08332050,  -1.06499505
    174353,   0.07351339,   0.08332050,  -1.06499505
    174355,   0.07954407,   0.08332050,  -1.06499505
    174357,   0.07351339,   0.08332050,  -1.07115579
    174359,   0.07351339,   0.08332050,  -1.06499505
    174362,   0.07351339,   0.08332050,  -1.05883443
    174364,   0.07351339,   0.08332050,  -1.05883443
    174366,   0.07351339,   0.07716000,  -1.06499505
    174368,   0.07351339,   0.07716000,  -1.06499505
    174370,   0.07351339,   0.07716000,  -1.06499505
    174373,   0.07954407,   0.08332050,  -1.05883443
    174375,   0.07351339,   0.07716000,  -1.06499505
    174377,   0.07351339,   0.07716000,  -1.06499505
    174380,   0.06748271,   0.07716000,  -1.06499505
    174382,   0.06748271,   0.08332050,  -1.06499505
    174385,   0.06748271,   0.08332050,  -1.06499505
    174387,   0.06748271,   0.07716000,  -1.06499505
    174389,   0.07351339,   0.07716000,  -1.06499505
    174391,   0.07351339,   0.07716000,  -1.06499505
    174393,   0.07351339,   0.07716000,  -1.06499505
    174396,   0.06748271,   0.07716000,  -1.06499505
    174398,   0.07351339,   0.08332050,  -1.06499505
    174400,   0.07351339,   0.07716000,  -1.05883443
    174402,   0.07351339,   0.08332050,  -1.07115579
    174404,   0.07351339,   0.07716000,  -1.05883443
    174407,   0.07351339,   0.07716000,  -1.05883443
    174409,   0.07351339,   0.07716000,  -1.05883443
    174411,   0.07351339,   0.07716000,  -1.06499505
    174413,   0.06748271,   0.07716000,  -1.06499505
    174415,   0.06748271,   0.07716000,  -1.06499505
    174418,   0.06748271,   0.07716000,  -1.06499505
    174420,   0.07351339,   0.07716000,  -1.07115579
    174423,   0.07351339,   0.07716000,  -1.07115579
    174425,   0.07351339,   0.07716000,  -1.06499505
    174427,   0.07351339,   0.08332050,  -1.06499505
    174430,   0.07351339,   0.07716000,  -1.06499505
    174432,   0.06748271,   0.08332050,  -1.06499505
    174434,   0.07351339,   0.07716000,  -1.06499505
    174436,   0.07351339,   0.07716000,  -1.06499505
    174438,   0.07351339,   0.08332050,  -1.06499505
    174440,   0.07351339,   0.08332050,  -1.06499505
    174443,   0.07351339,   0.08332050,  -1.05883443
    174445,   0.07351339,   0.08332050,  -1.05883443
    174447,   0.07351339,   0.07716000,  -1.06499505
    174449,   0.06748271,   0.07716000,  -1.06499505
    174451,   0.07351339,   0.08332050,  -1.05883443
    174454,   0.06748271,   0.08332050,  -1.06499505
    174456,   0.07351339,   0.08332050,  -1.06499505
    174458,   0.07351339,   0.07716000,  -1.05883443
    174460,   0.06748271,   0.07716000,  -1.05883443
    174462,   0.07351339,   0.08332050,  -1.05883443
    174466,   0.07351339,   0.07716000,  -1.06499505
    174468,   0.06748271,   0.07716000,  -1.06499505
    174470,   0.06748271,   0.07716000,  -1.06499505
    174472,   0.07351339,   0.07716000,  -1.06499505
    174474,   0.06748271,   0.07716000,  -1.06499505
    174477,   0.07351339,   0.07716000,  -1.06499505
    174479,   0.07351339,   0.07716000,  -1.06499505
    174481,   0.07351339,   0.07099950,  -1.06499505
    174483,   0.07351339,   0.07716000,  -1.06499505
    174485,   0.07351339,   0.07716000,  -1.06499505
    174488,   0.07351339,   0.07716000,  -1.05883443
    174490,   0.07351339,   0.08332050,  -1.06499505
    174492,   0.06748271,   0.08332050,  -1.07115579
    174494,   0.07351339,   0.08332050,  -1.06499505
    174496,   0.07351339,   0.07716000,  -1.07115579
    174499,   0.07351339,   0.08332050,  -1.07115579
    174501,   0.06748271,   0.07716000,  -1.06499505
    174503,   0.07351339,   0.08332050,  -1.07115579
    174505,   0.07351339,   0.07716000,  -1.07115579
    174508,   0.07351339,   0.07716000,  -1.06499505
    174511,   0.06748271,   0.07716000,  -1.06499505
    174513,   0.07351339,   0.07716000,  -1.06499505
    174515,   0.07351339,   0.07716000,  -1.06499505
    174517,   0.06748271,   0.07716000,  -1.07115579
    174519,   0.06748271,   0.07716000,  -1.06499505
    174522,   0.06748271,   0.08332050,  -1.07115579
    174524,   0.07351339,   0.08332050,  -1.06499505
    174526,   0.06748271,   0.07716000,  -1.07115579
    174528,   0.06748271,   0.07099950,  -1.07115579
    174531,   0.06748271,   0.07716000,  -1.06499505
    174533,   0.07351339,   0.07716000,  -1.05883443
    174535,   0.06748271,   0.07716000,  -1.05883443
    174537,   0.06748271,   0.07716000,  -1.05883443
    174539,   0.07351339,   0.07716000,  -1.05883443
    174542,   0.06748271,   0.07716000,  -1.05883443
    174544,   0.07351339,   0.07716000,  -1.06499505
    174546,   0.07351339,   0.07099950,  -1.05883443
    174548,   0.06748271,   0.07716000,  -1.06499505
    174551,   0.06748271,   0.07099950,  -1.06499505
    174553,   0.07351339,   0.07716000,  -1.06499505
    174556,   0.07351339,   0.07716000,  -1.06499505
    174558,   0.07351339,   0.08332050,  -1.05883443
    174560,   0.06748271,   0.08332050,  -1.05883443
    174562,   0.07351339,   0.08332050,  -1.05883443
    174564,   0.07351339,   0.07716000,  -1.06499505
    174567,   0.07351339,   0.07716000,  -1.06499505
    174569,   0.06748271,   0.07716000,  -1.06499505
    174571,   0.06748271,   0.07716000,  -1.06499505
    174573,   0.06748271,   0.07099950,  -1.06499505
    174575,   0.06748271,   0.07099950,  -1.05883443
    174578,   0.06748271,   0.07716000,  -1.05883443
    174580,   0.07351339,   0.07716000,  -1.05267370
    174582,   0.06748271,   0.07716000,  -1.05883443
    174584,   0.06748271,   0.07716000,  -1.05883443
    174586,   0.07351339,   0.07716000,  -1.05883443
    174589,   0.07954407,   0.07716000,  -1.06499505
    174592,   0.07351339,   0.07716000,  -1.06499505
    174594,   0.06748271,   0.07716000,  -1.07115579
    174596,   0.06748271,   0.07716000,  -1.06499505
    174598,   0.06748271,   0.07099950,  -1.06499505
    174601,   0.06748271,   0.08332050,  -1.06499505
    174603,   0.06748271,   0.07716000,  -1.06499505
    174605,   0.06748271,   0.07099950,  -1.05883443
    174607,   0.07351339,   0.07099950,  -1.05883443
    174609,   0.06748271,   0.07099950,  -1.06499505
    174612,   0.07351339,   0.07099950,  -1.06499505
    174614,   0.07351339,   0.07099950,  -1.07115579
    174616,   0.06748271,   0.07099950,  -1.07115579
