You entered a buffer length of 100
-0.477868, -0.865457, 2.528996; -0.519525, -0.898988, 2.529192; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
-0.440981, -0.834385, 2.528996; -0.480253, -0.866686, 2.529094; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
-0.404094, -0.797098, 2.528996; -0.442174, -0.831892, 2.529045; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
-0.373356, -0.759811, 2.528996; -0.407765, -0.795852, 2.529021; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
-0.336469, -0.722524, 2.528996; -0.372117, -0.759188, 2.529009; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
-0.311878, -0.685238, 2.528996; -0.341997, -0.722213, 2.529003; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
-0.287286, -0.654165, 2.528996; -0.314642, -0.688189, 2.529000; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
-0.268843, -0.623093, 2.528996; -0.291742, -0.655641, 2.528998; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
-0.250400, -0.592021, 2.522744; -0.271071, -0.623831, 2.525871; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
-0.231956, -0.567163, 2.460218; -0.251514, -0.595497, 2.493045; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
-0.219661, -0.542305, 2.378936; -0.235587, -0.568901, 2.435990; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
-0.207365, -0.536090, 2.278895; -0.221476, -0.552496, 2.357443; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
-0.195069, -0.529876, 2.153844; -0.208273, -0.541186, 2.255643; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
-0.188922, -0.523662, 2.041298; -0.198597, -0.532424, 2.148471; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
-0.182774, -0.505018, 1.928752; -0.190686, -0.518721, 2.038612; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
-0.176626, -0.486375, 1.816207; -0.183656, -0.502548, 1.927409; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
-0.145887, -0.480160, 1.691156; -0.164772, -0.491354, 1.809283; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
-0.121296, -0.467731, 1.578610; -0.143034, -0.479543, 1.693946; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
-0.090557, -0.467731, 1.466064; -0.116795, -0.473637, 1.580005; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
-0.072114, -0.480160, 1.353519; -0.094455, -0.476899, 1.466762; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
-0.059818, -0.486375, 1.247226; -0.077136, -0.481637, 1.356994; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
-0.047522, -0.511233, 1.140932; -0.062329, -0.496435, 1.248963; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
-0.029079, -0.523662, 1.047144; -0.045704, -0.510048, 1.148054; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
-0.004488, -0.523662, 0.959609; -0.025096, -0.516855, 1.053831; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
0.020103, -0.517447, 0.878326; -0.002496, -0.517151, 0.966078; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
0.044694, -0.511233, 0.803295; 0.021099, -0.514192, 0.884687; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
0.063138, -0.492589, 0.740770; 0.042118, -0.503391, 0.812728; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
0.081581, -0.473946, 0.684497; 0.061850, -0.488668, 0.748613; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
0.093877, -0.455302, 0.634477; 0.077863, -0.471985, 0.691545; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
0.100025, -0.442874, 0.578204; 0.088944, -0.457429, 0.634874; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
0.106172, -0.430445, 0.534436; 0.097558, -0.443937, 0.584655; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
0.112320, -0.418016, 0.484416; 0.104939, -0.430976, 0.534535; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
0.112320, -0.411801, 0.434395; 0.108630, -0.421389, 0.484465; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
0.130764, -0.405587, 0.378122; 0.119697, -0.413488, 0.431294; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
0.143059, -0.399372, 0.328102; 0.131378, -0.406430, 0.379698; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
0.161502, -0.393158, 0.265577; 0.146440, -0.399794, 0.322637; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
0.179946, -0.386943, 0.196799; 0.163193, -0.393369, 0.259718; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
0.198389, -0.374515, 0.128021; 0.180791, -0.383942, 0.193869; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
0.210685, -0.355871, 0.065495; 0.195738, -0.369906, 0.129682; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
0.235276, -0.331013, -0.015788; 0.215507, -0.350460, 0.056947; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
0.247572, -0.306155, -0.097071; 0.231539, -0.328308, -0.020062; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
0.259867, -0.256440, -0.178354; 0.245703, -0.292374, -0.099208; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
0.278311, -0.212938, -0.259637; 0.262007, -0.252656, -0.179422; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
0.284458, -0.150794, -0.334667; 0.273233, -0.201725, -0.257045; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
0.290606, -0.082435, -0.415950; 0.281919, -0.142080, -0.336497; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
0.296754, 0.004568, -0.503486; 0.289337, -0.068756, -0.419992; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
0.302902, 0.091570, -0.572264; 0.296119, 0.011407, -0.496128; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
0.309049, 0.184787, -0.653547; 0.302584, 0.098097, -0.574837; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
0.309049, 0.271789, -0.741082; 0.305817, 0.184943, -0.657960; -0.877475, 0.413562; -1.107821, 0.290433; -1.028699, 2.535249
0.302902, 0.346363, -0.822365; 0.304359, 0.265653, -0.740163; -0.877475, 0.413562; -1.107821, 0.346363; -1.028699, 2.535249
0.296754, 0.427151, -0.916153; 0.300557, 0.346402, -0.828158; -0.877475, 0.413562; -1.107821, 0.427151; -1.028699, 2.535249
0.290606, 0.489296, -1.003689; 0.295581, 0.417849, -0.915923; -0.877475, 0.413562; -1.107821, 0.489296; -1.028699, 2.535249
0.278311, 0.551440, -1.091225; 0.286946, 0.484645, -1.003574; -0.877475, 0.413562; -1.107821, 0.551440; -1.091225, 2.535249
0.266015, 0.607370, -1.178760; 0.276480, 0.546007, -1.091167; -0.877475, 0.413562; -1.107821, 0.607370; -1.178760, 2.535249
0.247572, 0.657086, -1.253791; 0.262026, 0.601547, -1.172479; -0.877475, 0.413562; -1.107821, 0.657086; -1.253791, 2.535249
0.247572, 0.706802, -1.335074; 0.254799, 0.654174, -1.253776; -0.877475, 0.413562; -1.107821, 0.706802; -1.335074, 2.535249
0.247572, 0.744089, -1.410104; 0.251185, 0.699131, -1.331940; -0.877475, 0.413562; -1.107821, 0.744089; -1.410104, 2.535249
0.235276, 0.762732, -1.460124; 0.243231, 0.730932, -1.396032; -0.877475, 0.413562; -1.107821, 0.762732; -1.460124, 2.535249
0.222980, 0.787590, -1.503892; 0.233105, 0.759261, -1.449962; -0.877475, 0.413562; -1.107821, 0.787590; -1.503892, 2.535249
0.204537, 0.806233, -1.528902; 0.218821, 0.782747, -1.489432; -0.877475, 0.413562; -1.107821, 0.806233; -1.528902, 2.535249
0.198389, 0.812448, -1.547660; 0.208605, 0.797597, -1.518546; -0.877475, 0.413562; -1.107821, 0.812448; -1.547660, 2.535249
0.186094, 0.787590, -1.566418; 0.197349, 0.792594, -1.542482; -0.877475, 0.413562; -1.107821, 0.812448; -1.566418, 2.535249
0.161502, 0.800019, -1.560165; 0.179426, 0.796306, -1.551323; -0.877475, 0.413562; -1.107821, 0.812448; -1.566418, 2.535249
0.179946, 0.793804, -1.591428; 0.179686, 0.795055, -1.571376; -0.877475, 0.413562; -1.107821, 0.812448; -1.591428, 2.535249
0.173798, 0.737874, -1.553913; 0.176742, 0.766465, -1.562644; -0.877475, 0.413562; -1.107821, 0.812448; -1.591428, 2.535249
0.130764, 0.762732, -1.491387; 0.153753, 0.764598, -1.527016; -0.877475, 0.413562; -1.107821, 0.812448; -1.591428, 2.535249
0.118468, 0.775161, -1.410104; 0.136110, 0.769880, -1.468560; -0.877475, 0.413562; -1.107821, 0.812448; -1.591428, 2.535249
0.112320, 0.762732, -1.341326; 0.124215, 0.766306, -1.404943; -0.877475, 0.413562; -1.107821, 0.812448; -1.591428, 2.535249
0.106172, 0.744089, -1.285053; 0.115194, 0.755197, -1.344998; -0.877475, 0.413562; -1.107821, 0.812448; -1.591428, 2.535249
0.100025, 0.700587, -1.216275; 0.107609, 0.727892, -1.280637; -0.877475, 0.413562; -1.107821, 0.812448; -1.591428, 2.535249
0.087729, 0.650872, -1.147497; 0.097669, 0.689382, -1.214067; -0.877475, 0.413562; -1.107821, 0.812448; -1.591428, 2.535249
0.081581, 0.594942, -1.066214; 0.089625, 0.642162, -1.140141; -0.877475, 0.413562; -1.107821, 0.812448; -1.591428, 2.535249
0.075433, 0.551440, -0.991184; 0.082529, 0.596801, -1.065662; -0.877475, 0.413562; -1.107821, 0.812448; -1.591428, 2.535249
0.069286, 0.514153, -0.897396; 0.075907, 0.555477, -0.981529; -0.877475, 0.413562; -1.107821, 0.812448; -1.591428, 2.535249
0.056990, 0.489296, -0.803608; 0.066449, 0.522386, -0.892568; -0.877475, 0.413562; -1.107821, 0.812448; -1.591428, 2.535249
0.044694, 0.452009, -0.703567; 0.055572, 0.487198, -0.798068; -0.877475, 0.413562; -1.107821, 0.812448; -1.591428, 2.535249
0.032399, 0.408508, -0.591021; 0.043985, 0.447853, -0.694544; -0.877475, 0.413562; -1.107821, 0.812448; -1.591428, 2.535249
0.020103, 0.358792, -0.490981; 0.032044, 0.403322, -0.592763; -0.877475, 0.413562; -1.107821, 0.812448; -1.591428, 2.535249
0.001660, 0.296647, -0.378435; 0.016852, 0.349985, -0.485599; -0.877475, 0.413562; -1.107821, 0.812448; -1.591428, 2.535249
-0.010636, 0.246932, -0.259637; 0.003108, 0.298458, -0.372618; -0.877475, 0.413562; -1.107821, 0.812448; -1.591428, 2.535249
-0.035227, 0.178573, -0.134586; -0.016059, 0.238515, -0.253602; -0.877475, 0.413562; -1.107821, 0.812448; -1.591428, 2.535249
-0.047522, 0.110214, -0.003283; -0.031791, 0.174364, -0.128442; -0.877475, 0.413562; -1.107821, 0.812448; -1.591428, 2.535249
-0.059818, 0.048069, 0.121768; -0.045804, 0.111217, -0.003337; -0.877475, 0.413562; -1.107821, 0.812448; -1.591428, 2.535249
-0.065966, -0.026505, 0.259324; -0.055885, 0.042356, 0.127994; -0.877475, 0.413562; -1.107821, 0.812448; -1.591428, 2.535249
-0.059818, -0.113507, 0.409385; -0.057852, -0.035576, 0.268689; -0.877475, 0.413562; -1.107821, 0.812448; -1.591428, 2.535249
-0.065966, -0.200510, 0.565699; -0.061909, -0.118043, 0.417194; -0.877475, 0.413562; -1.107821, 0.812448; -1.591428, 2.535249
-0.078261, -0.293727, 0.715760; -0.070085, -0.205885, 0.566477; -0.877475, 0.413562; -1.107821, 0.812448; -1.591428, 2.535249
-0.090557, -0.393158, 0.878326; -0.080321, -0.299521, 0.722401; -0.877475, 0.413562; -1.107821, 0.812448; -1.591428, 2.535249
-0.102853, -0.498804, 1.034639; -0.091587, -0.399162, 0.878520; -0.877475, 0.413562; -1.107821, 0.812448; -1.591428, 2.535249
-0.109000, -0.598235, 1.203458; -0.100294, -0.498699, 1.040989; -0.877475, 0.413562; -1.107821, 0.812448; -1.591428, 2.535249
-0.127444, -0.679023, 1.372276; -0.113869, -0.588861, 1.206633; -0.877475, 0.413562; -1.107821, 0.812448; -1.591428, 2.535249
-0.145887, -0.747382, 1.553600; -0.129878, -0.668122, 1.380116; -0.877475, 0.413562; -1.107821, 0.812448; -1.591428, 2.535249
-0.170478, -0.815741, 1.734924; -0.150178, -0.741931, 1.557520; -0.877475, 0.413562; -1.107821, 0.812448; -1.591428, 2.535249
-0.195069, -0.871671, 1.909995; -0.172624, -0.806801, 1.733757; -0.877475, 0.413562; -1.107821, 0.812448; -1.591428, 2.535249
-0.213513, -0.933816, 2.085066; -0.193068, -0.870309, 1.909412; -0.877475, 0.413562; -1.107821, 0.812448; -1.591428, 2.535249
-0.244252, -0.995961, 2.260137; -0.218660, -0.933135, 2.084774; -0.877475, 0.413562; -1.107821, 0.812448; -1.591428, 2.535249
-0.256547, -1.064320, 2.385188; -0.237604, -0.998727, 2.234981; -0.877475, 0.413562; -1.107821, 0.812448; -1.591428, 2.535249
-0.281139, -1.126464, 2.447713; -0.259371, -1.062596, 2.341347; -0.877475, 0.413562; -1.126464, 0.812448; -1.591428, 2.535249
-0.287286, -1.194823, 2.485229; -0.273329, -1.128710, 2.413288; -0.877475, 0.413562; -1.194823, 0.812448; -1.591428, 2.535249
-0.293434, -1.269397, 2.503986; -0.283381, -1.199053, 2.458637; -0.877475, 0.413562; -1.269397, 0.812448; -1.591428, 2.535249
-0.305730, -1.331542, 2.516491; -0.294556, -1.265297, 2.487564; -0.877475, 0.413562; -1.331542, 0.812448; -1.591428, 2.535249
-0.318025, -1.381257, 2.522744; -0.306291, -1.323277, 2.505154; -0.877475, 0.413562; -1.381257, 0.812448; -1.591428, 2.535249
-0.324173, -1.418544, 2.522744; -0.315232, -1.370911, 2.513949; -0.877475, 0.413562; -1.418544, 0.812448; -1.591428, 2.535249
-0.330321, -1.455831, 2.522744; -0.322776, -1.413371, 2.518346; -0.877475, 0.413562; -1.455831, 0.812448; -1.591428, 2.535249
