86,0.120000, 0.916667, -0.166667
96,0.120000, 0.916667, -0.166667
106,0.080000, 0.958333, -0.125000
116,0.080000, 0.916667, -0.125000
126,0.040000, 0.916667, -0.125000
136,0.000000, 0.916667, -0.125000
146,0.000000, 0.958333, -0.166667
156,-0.040000, 1.000000, -0.166667
168,-0.040000, 1.000000, -0.208333
178,0.000000, 1.041667, -0.208333
188,0.000000, 1.000000, -0.166667
200,0.040000, 1.000000, -0.125000
209,0.080000, 0.958333, -0.125000
219,0.080000, 0.958333, -0.083333
229,0.120000, 0.958333, -0.083333
239,0.080000, 1.000000, -0.125000
251,0.080000, 1.000000, -0.125000
260,0.080000, 1.000000, -0.125000
270,0.080000, 1.000000, -0.166667
282,0.040000, 1.041667, -0.166667
292,0.000000, 1.041667, -0.166667
302,0.000000, 1.041667, -0.125000
312,0.040000, 1.041667, -0.125000
322,0.080000, 1.000000, -0.125000
335,0.080000, 1.000000, -0.125000
342,0.080000, 1.000000, -0.125000
354,0.040000, 1.000000, -0.125000
378,0.000000, 1.041667, -0.125000
394,0.040000, 1.041667, -0.125000
404,0.040000, 1.000000, -0.083333
414,0.040000, 1.041667, -0.083333
426,0.040000, 1.041667, -0.083333
436,0.080000, 1.041667, -0.083333
446,0.040000, 1.041667, -0.041667
456,0.040000, 1.041667, -0.041667
466,0.040000, 1.041667, -0.083333
478,0.040000, 1.000000, -0.083333
487,0.040000, 1.041667, -0.083333
497,0.040000, 1.041667, -0.125000
507,0.000000, 1.041667, -0.125000
517,0.000000, 1.083333, -0.125000
529,0.000000, 1.083333, -0.125000
539,0.080000, 1.083333, -0.083333
549,0.080000, 1.041667, -0.125000
559,0.120000, 1.000000, -0.125000
567,0.120000, 1.000000, -0.125000
579,0.080000, 1.000000, -0.125000
589,0.040000, 1.000000, -0.125000
600,-0.040000, 1.041667, -0.125000
610,-0.040000, 1.041667, -0.125000
620,-0.040000, 1.041667, -0.083333
630,0.000000, 1.041667, -0.083333
